row_idx,category,id,owner,title,datetaken,tags,latitude,longitude,place_id,img_id,country_code,country,region,subregion,city,cluster_id,text,entities,scene_pred,viewpoint_pred
3423,tower,32357342547,12873985@N00,PGX70036-2,1551868627,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551868627-12873985@N00-32357342547-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70036-2 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
3424,tower,32357342287,12873985@N00,PGX70036,1551868627,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551868627-12873985@N00-32357342287-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70036 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
3425,tower,32357342187,12873985@N00,PGX70037-2,1551868669,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551868669-12873985@N00-32357342187-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70037-2 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
3426,tower,32357341917,12873985@N00,PGX70037,1551868669,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551868669-12873985@N00-32357341917-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70037 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
3427,tower,33423290618,12873985@N00,PGX70038-2,1551868774,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551868774-12873985@N00-33423290618-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70038-2 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
3428,tower,32357341017,12873985@N00,PGX70043,1551868915,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551868915-12873985@N00-32357341017-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70043 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
3429,tower,32357340367,12873985@N00,PGX70044,1551868916,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551868916-12873985@N00-32357340367-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70044 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
3430,tower,33423282488,12873985@N00,PGX70054,1551869160,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551869160-12873985@N00-33423282488-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70054 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",indoor,ground
3431,tower,33423282068,12873985@N00,PGX70056,1551869172,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551869172-12873985@N00-33423282068-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70056 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
3432,tower,32357332907,12873985@N00,PGX70057-2,1551869174,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551869174-12873985@N00-32357332907-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70057-2 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
3433,tower,32357328387,12873985@N00,L1000809,1551868101,berbiedebut60thaniversary leica leicasl leicasltyp601 sl summilux sumidariver sumidagawa summiluxsl50mmf14asph architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl バービーデビュー60周年 ライカ 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551868101-12873985@N00-32357328387-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,L1000809 berbiedebut60thaniversary leica leicasl leicasltyp601 sl summilux sumidariver sumidagawa summiluxsl50mmf14asph architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower typ601 スカイツリー ズミルックス ズミルックスsl バービーデビュー60周年 ライカ 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,東京スカイツリー,outdoor,ground
3434,tower,32357327957,12873985@N00,PGX70040,1551868899,berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,35.717991,139.806177,3s6vbVlTWr9B08M12w,tower-35.717991-139.806177-1551868899-12873985@N00-32357327957-n.jpg,JP,Japan,Asia,Eastern Asia,Urayasu,12,PGX70040 berbiedebut60thaniversary gx7 gx7mark3 gx7markiii gx7mk3 gx7mkiii leicadgsummilux leicadgsummilux15mm leicadgsummilux15mmf17 leicadgsummilux15mmf17asph leica leicadg lumix panasonic summilux sumidariver sumidagawa architecture illuminated illumination japan landmark night river sakurabashi sky skytree tokyo tokyoskytree tower スカイツリー ズミルックス バービーデビュー60周年 パナソニック パナライカ ライカ ルミックス 夜 日本 東京 東京スカイツリー 桜橋 空 隅田川 東京都 jp,"スカイツリー,東京スカイツリー",outdoor,ground
